Date,Hour,Count,Count_B2,Temp_B2,Hum_B2,Weekday
2018-06-30,18,306,1317,27.9,69,Sat
2018-06-30,19,481,1291,27.4,75,Sat
2018-06-30,20,778,306,27.5,79,Sat
2018-06-30,21,1005,481,24.3,95,Sat
2018-06-30,22,1107,778,24.2,88,Sat
2018-06-30,23,919,1005,23.9,84,Sat
2018-07-01,0,865,1107,23.4,88,Sun
2018-07-01,1,740,919,22.9,92,Sun
2018-07-01,2,586,865,22.6,88,Sun
2018-07-01,3,368,740,22.7,87,Sun
2018-07-01,4,211,586,22.7,87,Sun
2018-07-01,5,54,368,22.7,86,Sun
2018-07-01,6,60,211,22.7,85,Sun
2018-07-01,7,25,54,22.6,86,Sun
2018-07-01,8,20,60,22.3,93,Sun
2018-07-01,9,9,25,22.1,89,Sun
2018-07-01,10,13,20,22.1,93,Sun
2018-07-01,11,11,9,22.1,94,Sun
2018-07-01,12,9,13,21.6,97,Sun
2018-07-01,13,30,11,21.2,97,Sun
2018-07-01,14,14,9,21.1,97,Sun
2018-07-01,15,51,30,21.2,97,Sun
2018-07-01,16,41,14,21.5,97,Sun
2018-07-01,17,25,51,21.8,97,Sun
2018-07-01,18,17,41,22.2,97,Sun
2018-07-01,19,18,25,22.4,96,Sun
2018-07-01,20,16,17,22.2,96,Sun
2018-07-01,21,17,18,21.9,96,Sun
2018-07-01,22,16,16,21.9,97,Sun
2018-07-01,23,15,17,21.8,97,Sun
2018-07-02,0,26,16,21.7,97,Mon
2018-07-02,1,28,15,21.5,97,Mon
2018-07-02,2,17,26,21.4,97,Mon
2018-07-02,3,23,28,21.3,97,Mon
2018-07-02,4,58,17,21.2,97,Mon
2018-07-02,5,28,23,21.1,96,Mon
2018-07-02,6,40,58,20.8,97,Mon
2018-07-02,7,126,28,20.7,97,Mon
2018-07-02,8,104,40,20.7,97,Mon
2018-07-02,9,128,126,20.7,97,Mon
2018-07-02,10,27,104,20.8,96,Mon
2018-07-02,11,153,128,21,97,Mon
2018-07-02,12,218,27,21.4,97,Mon
2018-07-02,13,304,153,21.7,97,Mon
2018-07-02,14,381,218,22.4,97,Mon
2018-07-02,15,619,304,22.6,97,Mon
2018-07-02,16,839,381,23.3,96,Mon
2018-07-02,17,861,619,24.2,93,Mon
2018-07-02,18,832,839,25.2,87,Mon
2018-07-02,19,44,861,25.3,87,Mon
2018-07-02,20,61,832,24.9,87,Mon
2018-07-02,21,72,44,24.1,93,Mon
2018-07-02,22,83,61,23.5,97,Mon
2018-07-02,23,168,72,23.4,98,Mon
2018-07-03,0,349,83,23.4,98,Tue
2018-07-03,1,407,168,23.4,98,Tue
2018-07-03,2,354,349,23.2,98,Tue
2018-07-03,3,233,407,23.1,98,Tue
2018-07-03,4,149,354,23,98,Tue
2018-07-03,5,224,233,22.8,98,Tue
2018-07-03,6,600,149,22.7,97,Tue
2018-07-03,7,1308,224,22.6,97,Tue
2018-07-03,8,2135,600,22.6,95,Tue
2018-07-03,9,1156,1308,23.5,86,Tue
2018-07-03,10,818,2135,24.3,83,Tue
2018-07-03,11,906,1156,25.7,76,Tue
2018-07-03,12,944,818,27.6,71,Tue
2018-07-03,13,994,906,29.2,66,Tue
2018-07-03,14,1001,944,30.1,64,Tue
2018-07-03,15,1069,994,31.2,54,Tue
2018-07-03,16,1325,1001,31,56,Tue
2018-07-03,17,1783,1069,32,54,Tue
2018-07-03,18,2965,1325,31.3,52,Tue
2018-07-03,19,2598,1783,32.4,50,Tue
2018-07-03,20,2398,2965,32.2,57,Tue
2018-07-03,21,2264,2598,30.4,62,Tue
2018-07-03,22,1948,2398,28.8,72,Tue
2018-07-03,23,1365,2264,27.8,72,Tue
2018-07-04,0,971,1948,26.9,78,Wed
2018-07-04,1,796,1365,26.4,78,Wed
2018-07-04,2,555,971,25.9,79,Wed
2018-07-04,3,372,796,25.4,79,Wed
2018-07-04,4,234,555,25.1,82,Wed
2018-07-04,5,316,372,24.9,83,Wed
2018-07-04,6,747,234,24.7,82,Wed
2018-07-04,7,1450,316,24.2,86,Wed
2018-07-04,8,2215,747,24,84,Wed
2018-07-04,9,1191,1450,24.6,78,Wed
2018-07-04,10,831,2215,26.4,64,Wed
2018-07-04,11,941,1191,27.4,68,Wed
2018-07-04,12,1021,831,28.5,65,Wed
2018-07-04,13,1007,941,30,60,Wed
2018-07-04,14,1005,1021,30.5,58,Wed
2018-07-04,15,1038,1007,31,60,Wed
2018-07-04,16,1306,1005,31.3,58,Wed
2018-07-04,17,1856,1038,31.1,57,Wed
2018-07-04,18,3080,1306,31.6,57,Wed
2018-07-04,19,2637,1856,31.2,56,Wed
2018-07-04,20,2415,3080,30,60,Wed
2018-07-04,21,2274,2637,28.2,64,Wed
2018-07-04,22,2091,2415,27.1,67,Wed
2018-07-04,23,1432,2274,26.2,70,Wed
2018-07-05,0,1078,2091,25.1,73,Thu
2018-07-05,1,846,1432,24.7,74,Thu
2018-07-05,2,568,1078,24.2,77,Thu
2018-07-05,3,376,846,23.9,79,Thu
2018-07-05,4,267,568,23.6,80,Thu
2018-07-05,5,326,376,23.5,81,Thu
2018-07-05,6,438,267,23.5,80,Thu
2018-07-05,7,828,326,23.5,80,Thu
2018-07-05,8,1836,438,23.5,80,Thu
2018-07-05,9,1112,828,23.5,90,Thu
2018-07-05,10,827,1836,23.6,93,Thu
2018-07-05,11,890,1112,24.2,84,Thu
2018-07-05,12,996,827,25.6,75,Thu
2018-07-05,13,929,890,26.3,71,Thu
2018-07-05,14,933,996,27,68,Thu
2018-07-05,15,1011,929,28.1,67,Thu
2018-07-05,16,1105,933,28.3,67,Thu
2018-07-05,17,1381,1011,28.8,66,Thu
2018-07-05,18,2594,1105,28.2,71,Thu
2018-07-05,19,2309,1381,27.3,76,Thu
2018-07-05,20,2122,2594,26.8,71,Thu
2018-07-05,21,2063,2309,26.7,69,Thu
2018-07-05,22,1941,2122,25.8,68,Thu
2018-07-05,23,1406,2063,25.2,67,Thu
2018-07-06,0,1075,1941,24.4,67,Fri
2018-07-06,1,839,1406,23.9,66,Fri
2018-07-06,2,558,1075,23.5,65,Fri
2018-07-06,3,403,839,23.1,66,Fri
2018-07-06,4,273,558,22.8,65,Fri
2018-07-06,5,311,403,22.6,66,Fri
2018-07-06,6,723,273,22.6,66,Fri
2018-07-06,7,1449,311,22.5,66,Fri
2018-07-06,8,2273,723,22.4,65,Fri
2018-07-06,9,1318,1449,22.6,63,Fri
2018-07-06,10,998,2273,23.2,60,Fri
2018-07-06,11,1024,1318,23.3,61,Fri
2018-07-06,12,1216,998,23.7,59,Fri
2018-07-06,13,1210,1024,23.9,59,Fri
2018-07-06,14,1209,1216,25.7,57,Fri
2018-07-06,15,1346,1210,26.2,53,Fri
2018-07-06,16,1635,1209,27,52,Fri
2018-07-06,17,2282,1346,26.9,51,Fri
2018-07-06,18,3196,1635,26.6,54,Fri
2018-07-06,19,2557,2282,26.6,52,Fri
2018-07-06,20,2223,3196,25.9,52,Fri
2018-07-06,21,2183,2557,25,52,Fri
2018-07-06,22,1917,2223,23.8,55,Fri
2018-07-06,23,1458,2183,23.1,54,Fri
2018-07-07,0,1191,1917,22.5,54,Sat
2018-07-07,1,1079,1458,22,55,Sat
2018-07-07,2,760,1191,21.5,56,Sat
2018-07-07,3,545,1079,21.1,57,Sat
2018-07-07,4,331,760,20.7,58,Sat
2018-07-07,5,273,545,20.4,59,Sat
2018-07-07,6,396,331,20,63,Sat
2018-07-07,7,567,273,19.8,63,Sat
2018-07-07,8,832,396,19.5,61,Sat
2018-07-07,9,1009,567,19.6,57,Sat
2018-07-07,10,1050,832,21.2,52,Sat
2018-07-07,11,1129,1009,22.6,51,Sat
2018-07-07,12,1328,1050,24,49,Sat
2018-07-07,13,1399,1129,25,48,Sat
2018-07-07,14,1430,1328,26.4,47,Sat
2018-07-07,15,1579,1399,27.5,43,Sat
2018-07-07,16,1764,1430,28.3,43,Sat
2018-07-07,17,2020,1579,28.7,42,Sat
2018-07-07,18,2238,1764,28.9,44,Sat
2018-07-07,19,2352,2020,28.9,45,Sat
2018-07-07,20,2232,2238,27.8,48,Sat
2018-07-07,21,2235,2352,26.1,51,Sat
2018-07-07,22,1921,2232,24.6,51,Sat
2018-07-07,23,1416,2235,23.4,52,Sat
2018-07-08,0,1208,1921,22.6,51,Sun
2018-07-08,1,946,1416,21.7,51,Sun
2018-07-08,2,648,1208,20.7,51,Sun
2018-07-08,3,460,946,19.9,52,Sun
2018-07-08,4,277,648,19.3,54,Sun
2018-07-08,5,253,460,18.8,56,Sun
2018-07-08,6,267,277,18.4,57,Sun
2018-07-08,7,410,253,18.1,57,Sun
2018-07-08,8,684,267,17.8,58,Sun
2018-07-08,9,787,410,18.2,54,Sun
2018-07-08,10,867,684,19.1,53,Sun
2018-07-08,11,1053,787,20.8,51,Sun
2018-07-08,12,1237,867,22.5,48,Sun
2018-07-08,13,1442,1053,23.8,47,Sun
2018-07-08,14,1517,1237,25,46,Sun
2018-07-08,15,1693,1442,26.1,45,Sun
2018-07-08,16,2070,1517,27.1,41,Sun
2018-07-08,17,2266,1693,27.6,37,Sun
2018-07-08,18,2351,2070,27.9,39,Sun
2018-07-08,19,2272,2266,27.4,44,Sun
2018-07-08,20,2348,2351,26.7,48,Sun
2018-07-08,21,2055,2272,26.3,51,Sun
2018-07-08,22,1717,2348,25.7,53,Sun
2018-07-08,23,1252,2055,25.3,55,Sun
2018-07-09,0,900,1717,25,57,Mon
2018-07-09,1,554,1252,24.6,60,Mon
2018-07-09,2,387,900,24.2,61,Mon
2018-07-09,3,285,554,23.7,64,Mon
2018-07-09,4,206,387,22.7,63,Mon
2018-07-09,5,301,285,21.9,63,Mon
2018-07-09,6,486,206,21.4,63,Mon
2018-07-09,7,451,301,21.1,64,Mon
2018-07-09,8,670,486,21,64,Mon
2018-07-09,9,575,451,20.9,66,Mon
2018-07-09,10,217,670,20.7,73,Mon
2018-07-09,11,186,575,21.1,72,Mon
2018-07-09,12,71,217,21.1,73,Mon
2018-07-09,13,99,186,20.6,82,Mon
2018-07-09,14,110,71,20.7,83,Mon
2018-07-09,15,59,99,20.3,87,Mon
2018-07-09,16,68,110,20.2,89,Mon
2018-07-09,17,104,59,20.3,90,Mon
2018-07-09,18,140,68,20.2,91,Mon
2018-07-09,19,68,104,20.3,93,Mon
2018-07-09,20,48,140,20.3,93,Mon
2018-07-09,21,95,68,20.4,94,Mon
2018-07-09,22,71,48,20.3,95,Mon
2018-07-09,23,40,95,20.3,96,Mon
2018-07-10,0,29,71,20.4,96,Tue
2018-07-10,1,39,40,20.4,96,Tue
2018-07-10,2,84,29,20.4,97,Tue
2018-07-10,3,136,39,20.4,97,Tue
2018-07-10,4,133,84,20.5,98,Tue
2018-07-10,5,174,136,20.6,98,Tue
2018-07-10,6,534,133,20.6,97,Tue
2018-07-10,7,1209,174,20.6,97,Tue
2018-07-10,8,2017,534,20.7,97,Tue
2018-07-10,9,1061,1209,21.1,95,Tue
2018-07-10,10,768,2017,21.7,89,Tue
2018-07-10,11,909,1061,22.3,86,Tue
2018-07-10,12,1035,768,22.6,85,Tue
2018-07-10,13,1074,909,23.2,82,Tue
2018-07-10,14,1142,1035,24.1,80,Tue
2018-07-10,15,1169,1074,25.2,77,Tue
2018-07-10,16,1462,1142,25.5,77,Tue
2018-07-10,17,1603,1169,25.7,77,Tue
2018-07-10,18,1665,1462,26.3,74,Tue
2018-07-10,19,794,1603,26.5,76,Tue
2018-07-10,20,908,1665,26.2,82,Tue
2018-07-10,21,1352,794,25.7,83,Tue
2018-07-10,22,971,908,25.3,89,Tue
2018-07-10,23,373,1352,25.1,86,Tue
2018-07-11,0,240,971,25,86,Wed
2018-07-11,1,240,373,24.9,87,Wed
2018-07-11,2,236,240,24.6,96,Wed
2018-07-11,3,157,240,24.6,96,Wed
2018-07-11,4,71,236,24.5,96,Wed
2018-07-11,5,76,157,24.5,97,Wed
2018-07-11,6,187,71,24.5,97,Wed
2018-07-11,7,303,76,24.5,97,Wed
2018-07-11,8,827,187,24.5,97,Wed
2018-07-11,9,634,303,24.6,97,Wed
2018-07-11,10,581,827,25.1,97,Wed
2018-07-11,11,792,634,25.6,96,Wed
2018-07-11,12,964,581,26.3,91,Wed
2018-07-11,13,991,792,27.2,82,Wed
2018-07-11,14,1052,964,28.1,73,Wed
2018-07-11,15,1106,991,28.7,69,Wed
2018-07-11,16,1344,1052,29.2,67,Wed
2018-07-11,17,1923,1106,29.4,68,Wed
2018-07-11,18,2931,1344,28.7,70,Wed
2018-07-11,19,2328,1923,28.7,71,Wed
2018-07-11,20,2048,2931,28.4,75,Wed
2018-07-11,21,1936,2328,28.2,72,Wed
2018-07-11,22,1870,2048,27.7,76,Wed
2018-07-11,23,1298,1936,27.3,78,Wed
2018-07-12,0,938,1870,27.1,79,Thu
2018-07-12,1,787,1298,26.9,79,Thu
2018-07-12,2,517,938,26.7,79,Thu
2018-07-12,3,322,787,26.6,80,Thu
2018-07-12,4,159,517,26.3,84,Thu
2018-07-12,5,231,322,26.2,83,Thu
2018-07-12,6,593,159,26.1,85,Thu
2018-07-12,7,1279,231,25.9,91,Thu
2018-07-12,8,1811,593,25.6,93,Thu
2018-07-12,9,982,1279,25.9,87,Thu
2018-07-12,10,746,1811,26.3,84,Thu
2018-07-12,11,805,982,26.5,82,Thu
2018-07-12,12,991,746,26.7,88,Thu
2018-07-12,13,959,805,27.4,78,Thu
2018-07-12,14,976,991,27.4,80,Thu
2018-07-12,15,1163,959,27.7,76,Thu
2018-07-12,16,1296,976,27.8,76,Thu
2018-07-12,17,1915,1163,28,76,Thu
2018-07-12,18,3016,1296,28.1,74,Thu
2018-07-12,19,2313,1915,27.9,75,Thu
2018-07-12,20,2214,3016,27.5,77,Thu
2018-07-12,21,2115,2313,27.4,78,Thu
2018-07-12,22,1945,2214,26.9,80,Thu
2018-07-12,23,1355,2115,26.3,81,Thu
2018-07-13,0,1006,1945,25.9,83,Fri
2018-07-13,1,760,1355,25.5,84,Fri
2018-07-13,2,600,1006,25.1,87,Fri
2018-07-13,3,377,760,24.8,89,Fri
2018-07-13,4,241,600,24.9,86,Fri
2018-07-13,5,301,377,24.9,86,Fri
2018-07-13,6,665,241,24.8,86,Fri
2018-07-13,7,1321,301,24.8,84,Fri
2018-07-13,8,2114,665,24.8,84,Fri
2018-07-13,9,1240,1321,25,83,Fri
2018-07-13,10,836,2114,25.5,80,Fri
2018-07-13,11,887,1240,26.6,73,Fri
2018-07-13,12,1013,836,27.4,70,Fri
2018-07-13,13,1046,887,27.5,70,Fri
2018-07-13,14,999,1013,28.3,68,Fri
2018-07-13,15,1094,1046,28.9,68,Fri
2018-07-13,16,1291,999,29.5,62,Fri
2018-07-13,17,1782,1094,30.2,62,Fri
2018-07-13,18,2884,1291,30,67,Fri
2018-07-13,19,2320,1782,30.1,65,Fri
2018-07-13,20,2069,2884,30.8,60,Fri
2018-07-13,21,1924,2320,29.8,68,Fri
2018-07-13,22,1879,2069,28.2,76,Fri
2018-07-13,23,1439,1924,27.2,80,Fri
2018-07-14,0,1169,1879,26.7,82,Sat
2018-07-14,1,1062,1439,26.2,84,Sat
2018-07-14,2,783,1169,25.7,85,Sat
2018-07-14,3,545,1062,25.4,85,Sat
2018-07-14,4,307,783,25.3,85,Sat
2018-07-14,5,266,545,25.2,83,Sat
2018-07-14,6,356,307,25.1,82,Sat
2018-07-14,7,537,266,24.8,86,Sat
2018-07-14,8,787,356,24.6,86,Sat
2018-07-14,9,909,537,24.9,81,Sat
2018-07-14,10,910,787,26.1,74,Sat
2018-07-14,11,945,909,27,70,Sat
2018-07-14,12,1039,910,27.8,68,Sat
2018-07-14,13,1078,945,29,65,Sat
2018-07-14,14,1038,1039,30.2,58,Sat
2018-07-14,15,1058,1078,30.7,59,Sat
2018-07-14,16,1177,1038,30.7,59,Sat
2018-07-14,17,1433,1058,31.1,59,Sat
2018-07-14,18,1624,1177,31.7,55,Sat
2018-07-14,19,1797,1433,31.5,53,Sat
2018-07-14,20,2023,1624,31.1,55,Sat
2018-07-14,21,2011,1797,30.4,59,Sat
2018-07-14,22,1682,2023,29.2,63,Sat
2018-07-14,23,1278,2011,28.2,64,Sat
2018-07-15,0,1143,1682,27.6,70,Sun
2018-07-15,1,868,1278,26.6,80,Sun
2018-07-15,2,632,1143,26,82,Sun
2018-07-15,3,443,868,25.5,83,Sun
2018-07-15,4,278,632,25.1,85,Sun
2018-07-15,5,223,443,24.8,86,Sun
2018-07-15,6,292,278,24.6,86,Sun
2018-07-15,7,402,223,24.5,85,Sun
2018-07-15,8,613,292,24.8,83,Sun
2018-07-15,9,715,402,25.2,80,Sun
2018-07-15,10,701,613,26.2,75,Sun
2018-07-15,11,712,715,27,71,Sun
2018-07-15,12,803,701,28.5,66,Sun
2018-07-15,13,810,712,28.7,64,Sun
2018-07-15,14,822,803,30.1,58,Sun
2018-07-15,15,946,810,31.4,53,Sun
2018-07-15,16,1125,822,32.4,50,Sun
2018-07-15,17,1247,946,32.9,49,Sun
2018-07-15,18,1466,1125,32.8,52,Sun
2018-07-15,19,1847,1247,32.7,52,Sun
2018-07-15,20,2058,1466,32.2,55,Sun
2018-07-15,21,1924,1847,31.2,62,Sun
2018-07-15,22,1607,2058,29.2,72,Sun
2018-07-15,23,1113,1924,28.1,74,Sun
2018-07-16,0,732,1607,27.5,77,Mon
2018-07-16,1,498,1113,27,78,Mon
2018-07-16,2,469,732,26.5,81,Mon
2018-07-16,3,276,498,25.9,83,Mon
2018-07-16,4,211,469,25.4,84,Mon
2018-07-16,5,324,276,25.1,85,Mon
2018-07-16,6,703,211,24.6,84,Mon
2018-07-16,7,1344,324,24.3,85,Mon
2018-07-16,8,1935,703,24,85,Mon
2018-07-16,9,1014,1344,24.5,73,Mon
2018-07-16,10,678,1935,26.4,69,Mon
2018-07-16,11,688,1014,28,64,Mon
2018-07-16,12,719,678,29.8,54,Mon
2018-07-16,13,727,688,31.5,51,Mon
2018-07-16,14,691,719,32.4,49,Mon
2018-07-16,15,745,727,33,51,Mon
2018-07-16,16,818,691,33.7,45,Mon
2018-07-16,17,1425,745,33.4,44,Mon
2018-07-16,18,2636,818,33.3,46,Mon
2018-07-16,19,2368,1425,33,46,Mon
2018-07-16,20,2362,2636,32.3,47,Mon
2018-07-16,21,2241,2368,31.2,52,Mon
2018-07-16,22,1934,2362,29.3,58,Mon
2018-07-16,23,1285,2241,28,64,Mon
2018-07-17,0,1003,1934,27.2,69,Tue
2018-07-17,1,692,1285,26.6,75,Tue
2018-07-17,2,497,1003,26.4,76,Tue
2018-07-17,3,372,692,25.8,78,Tue
2018-07-17,4,222,497,25.3,78,Tue
2018-07-17,5,372,372,24.8,80,Tue
2018-07-17,6,713,222,24.4,80,Tue
2018-07-17,7,1356,372,24.1,81,Tue
2018-07-17,8,1955,713,24,81,Tue
2018-07-17,9,1031,1356,24.4,75,Tue
2018-07-17,10,719,1955,25.8,69,Tue
2018-07-17,11,797,1031,27.5,60,Tue
2018-07-17,12,803,719,29.2,55,Tue
2018-07-17,13,763,797,30.4,53,Tue
2018-07-17,14,786,803,30.8,57,Tue
2018-07-17,15,878,763,31.1,53,Tue
2018-07-17,16,1062,786,31.8,49,Tue
2018-07-17,17,1591,878,31.9,51,Tue
2018-07-17,18,2770,1062,32,51,Tue
2018-07-17,19,2326,1591,31.8,52,Tue
2018-07-17,20,2174,2770,31.3,55,Tue
2018-07-17,21,2273,2326,30.6,57,Tue
2018-07-17,22,1940,2174,28.9,64,Tue
2018-07-17,23,1340,2273,27.9,69,Tue
2018-07-18,0,1002,1940,27.2,70,Wed
2018-07-18,1,741,1340,26.6,76,Wed
2018-07-18,2,526,1002,26.2,79,Wed
2018-07-18,3,381,741,25.7,80,Wed
2018-07-18,4,266,526,25.2,82,Wed
2018-07-18,5,327,381,24.7,84,Wed
2018-07-18,6,695,266,24.3,83,Wed
2018-07-18,7,1308,327,23.9,83,Wed
2018-07-18,8,1944,695,23.7,83,Wed
2018-07-18,9,982,1308,24.2,74,Wed
2018-07-18,10,722,1944,25.8,71,Wed
2018-07-18,11,701,982,27.2,59,Wed
2018-07-18,12,780,722,28.9,61,Wed
2018-07-18,13,778,701,30.2,53,Wed
2018-07-18,14,762,780,31.2,51,Wed
2018-07-18,15,776,778,32.1,51,Wed
2018-07-18,16,912,762,32.7,49,Wed
2018-07-18,17,1596,776,32.9,46,Wed
2018-07-18,18,2692,912,33.1,42,Wed
2018-07-18,19,2281,1596,32.6,46,Wed
2018-07-18,20,2202,2692,32,50,Wed
2018-07-18,21,2188,2281,30.6,54,Wed
2018-07-18,22,1980,2202,28.8,66,Wed
2018-07-18,23,1354,2188,28,69,Wed
2018-07-19,0,1068,1980,27.2,73,Thu
2018-07-19,1,824,1354,26.4,76,Thu
2018-07-19,2,591,1068,25.9,76,Thu
2018-07-19,3,393,824,25.4,79,Thu
2018-07-19,4,231,591,24.8,80,Thu
2018-07-19,5,329,393,24.4,85,Thu
2018-07-19,6,672,231,24,87,Thu
2018-07-19,7,1315,329,23.6,88,Thu
2018-07-19,8,1993,672,23.3,83,Thu
2018-07-19,9,985,1315,23.6,75,Thu
2018-07-19,10,695,1993,25.5,65,Thu
2018-07-19,11,687,985,27.6,62,Thu
2018-07-19,12,828,695,29.4,56,Thu
2018-07-19,13,798,687,30.7,48,Thu
2018-07-19,14,722,828,31.7,42,Thu
2018-07-19,15,827,798,32.6,47,Thu
2018-07-19,16,1017,722,33.1,47,Thu
2018-07-19,17,1536,827,33.7,41,Thu
2018-07-19,18,2640,1017,33.7,43,Thu
2018-07-19,19,2245,1536,34,44,Thu
2018-07-19,20,2114,2640,33,51,Thu
2018-07-19,21,2122,2245,31.6,58,Thu
2018-07-19,22,1870,2114,29.8,62,Thu
2018-07-19,23,1318,2122,28.8,69,Thu
2018-07-20,0,1041,1870,28,76,Fri
2018-07-20,1,773,1318,27.2,78,Fri
2018-07-20,2,557,1041,26.7,80,Fri
2018-07-20,3,428,773,26.1,81,Fri
2018-07-20,4,267,557,25.7,84,Fri
2018-07-20,5,327,428,25.4,84,Fri
2018-07-20,6,672,267,25.1,83,Fri
2018-07-20,7,1251,327,24.9,83,Fri
2018-07-20,8,1896,672,24.6,82,Fri
2018-07-20,9,1029,1251,25.2,75,Fri
2018-07-20,10,641,1896,26.6,70,Fri
2018-07-20,11,791,1029,28.4,65,Fri
2018-07-20,12,822,641,29.8,59,Fri
2018-07-20,13,805,791,31.6,54,Fri
2018-07-20,14,741,822,32.6,51,Fri
2018-07-20,15,794,805,32.4,54,Fri
2018-07-20,16,928,741,33.4,52,Fri
2018-07-20,17,1468,794,34.1,45,Fri
2018-07-20,18,2419,928,34.3,45,Fri
2018-07-20,19,2084,1468,34.3,44,Fri
2018-07-20,20,1888,2419,33.9,42,Fri
2018-07-20,21,1869,2084,32.9,44,Fri
2018-07-20,22,1782,1888,30.9,51,Fri
2018-07-20,23,1426,1869,29.8,59,Fri
2018-07-21,0,1132,1782,28.8,65,Sat
2018-07-21,1,945,1426,28.2,70,Sat
2018-07-21,2,684,1132,27.5,73,Sat
2018-07-21,3,477,945,27,74,Sat
2018-07-21,4,347,684,26.4,72,Sat
2018-07-21,5,292,477,26.1,74,Sat
2018-07-21,6,381,347,25.6,77,Sat
2018-07-21,7,491,292,25,78,Sat
2018-07-21,8,720,381,24.9,76,Sat
2018-07-21,9,729,491,25.3,71,Sat
2018-07-21,10,699,720,27.4,63,Sat
2018-07-21,11,676,729,29.6,57,Sat
2018-07-21,12,735,699,31.4,51,Sat
2018-07-21,13,727,676,32.9,45,Sat
2018-07-21,14,682,735,34.2,35,Sat
2018-07-21,15,785,727,35.2,34,Sat
2018-07-21,16,883,682,36.3,34,Sat
2018-07-21,17,1011,785,36.5,35,Sat
2018-07-21,18,1202,883,36.8,30,Sat
2018-07-21,19,1423,1011,36.3,36,Sat
2018-07-21,20,1655,1202,35,42,Sat
2018-07-21,21,1731,1423,33.4,51,Sat
2018-07-21,22,1588,1655,31.5,53,Sat
2018-07-21,23,1288,1731,30.2,54,Sat
2018-07-22,0,1088,1588,29.4,55,Sun
2018-07-22,1,772,1288,28.8,56,Sun
2018-07-22,2,587,1088,28.1,56,Sun
2018-07-22,3,438,772,27.3,60,Sun
2018-07-22,4,270,587,26.8,63,Sun
2018-07-22,5,256,438,26.3,63,Sun
2018-07-22,6,286,270,25.9,71,Sun
2018-07-22,7,360,256,25.5,72,Sun
2018-07-22,8,477,286,25.3,73,Sun
2018-07-22,9,526,360,25.8,67,Sun
2018-07-22,10,522,477,27.9,60,Sun
2018-07-22,11,499,526,30.5,54,Sun
2018-07-22,12,560,522,32.2,50,Sun
2018-07-22,13,569,499,33.8,45,Sun
2018-07-22,14,565,560,35.5,39,Sun
2018-07-22,15,632,569,36.7,33,Sun
2018-07-22,16,771,565,37.4,34,Sun
2018-07-22,17,965,632,37.5,33,Sun
2018-07-22,18,1212,771,37.8,31,Sun
2018-07-22,19,1478,965,37.6,33,Sun
2018-07-22,20,1688,1212,36.3,35,Sun
2018-07-22,21,1666,1478,34.5,47,Sun
2018-07-22,22,1346,1688,33.3,50,Sun
2018-07-22,23,1030,1666,32.3,50,Sun
2018-07-23,0,792,1346,31.7,51,Mon
2018-07-23,1,542,1030,31.2,52,Mon
2018-07-23,2,382,792,30.6,50,Mon
2018-07-23,3,238,542,30,52,Mon
2018-07-23,4,174,382,29.7,53,Mon
2018-07-23,5,310,238,29.6,50,Mon
2018-07-23,6,652,174,29.3,51,Mon
2018-07-23,7,1241,310,29.3,55,Mon
2018-07-23,8,1889,652,29.2,58,Mon
2018-07-23,9,985,1241,29.3,58,Mon
2018-07-23,10,636,1889,30,56,Mon
2018-07-23,11,611,985,31,55,Mon
2018-07-23,12,655,636,31.8,51,Mon
2018-07-23,13,688,611,32.7,48,Mon
2018-07-23,14,670,655,34.1,47,Mon
2018-07-23,15,739,688,33.8,47,Mon
2018-07-23,16,960,670,34.3,45,Mon
2018-07-23,17,1310,739,35.4,46,Mon
2018-07-23,18,2405,960,34.8,47,Mon
2018-07-23,19,2112,1310,34.8,49,Mon
2018-07-23,20,2051,2405,33.9,53,Mon
2018-07-23,21,1994,2112,32.6,58,Mon
2018-07-23,22,1697,2051,31.5,61,Mon
2018-07-23,23,1157,1994,30.8,60,Mon
2018-07-24,0,874,1697,30.3,60,Tue
2018-07-24,1,715,1157,30,58,Tue
2018-07-24,2,487,874,29.6,61,Tue
2018-07-24,3,332,715,29.1,64,Tue
2018-07-24,4,218,487,28.6,66,Tue
2018-07-24,5,306,332,28.2,65,Tue
2018-07-24,6,673,218,27.8,67,Tue
2018-07-24,7,1213,306,27.5,70,Tue
2018-07-24,8,1820,673,27.2,71,Tue
2018-07-24,9,926,1213,27.8,63,Tue
2018-07-24,10,610,1820,29.9,59,Tue
2018-07-24,11,620,926,31.7,59,Tue
2018-07-24,12,671,610,32.4,54,Tue
2018-07-24,13,688,620,33.9,46,Tue
2018-07-24,14,649,671,34.5,50,Tue
2018-07-24,15,735,688,36.4,41,Tue
2018-07-24,16,834,649,35.8,49,Tue
2018-07-24,17,1297,735,35.8,47,Tue
2018-07-24,18,2300,834,34.9,51,Tue
2018-07-24,19,1968,1297,34.9,51,Tue
2018-07-24,20,1834,2300,34.9,53,Tue
2018-07-24,21,1899,1968,33.1,57,Tue
2018-07-24,22,1773,1834,31.1,63,Tue
2018-07-24,23,1193,1899,30.2,65,Tue
2018-07-25,0,939,1773,29.8,66,Wed
2018-07-25,1,726,1193,29.3,66,Wed
2018-07-25,2,499,939,28.9,66,Wed
2018-07-25,3,327,726,28.7,67,Wed
2018-07-25,4,212,499,28.8,68,Wed
2018-07-25,5,299,327,28.9,69,Wed
2018-07-25,6,657,212,28.5,74,Wed
